view_count	title_talk	categories	duration_talk	like_count	dislike_count	average_rating	talkid	rownr	film_date	published_date	comments	description	duration_vid	event	main_speaker	name	num_speaker	speaker_occupation	title_vid	views
195259	Sylvia Earle: How to protect the oceans (TED Prize winner!)	['Science & Technology']	1096	2132	22	4.95914554596	43DuLcBFxoY	388	1233792000	1235005200	168	Legendary ocean researcher Sylvia Earle shares astonishing images of the ocean -- and shocking stats about its rapid decline -- as she makes her TED Prize wish: that we will join her in protecting the vital blue heart of the planet.	1096	TED2009	Sylvia Earle	Sylvia Earle: My wish: Protect our oceans	1	Oceanographer	My wish: Protect our oceans	1139732
550450	Dan Buettner: How to live to be 100+	['Science & Technology']	1331	3601	139	4.85133695602	I-jk9ni4XWk	585	1251849600	1262768400	304	"To find the path to long life and health, Dan Buettner and team study the world's ""Blue Zones,"" communities whose elders live with vim and vigor to record-setting age. In his talk, he shares the 9 common diet and lifestyle habits that keep them spry past age 100."	1179	TEDxTC	Dan Buettner	Dan Buettner: How to live to be 100+	1	Longevity coach, explorer	How to live to be 100+	3157446
66607	Khadija Gbla: My mother’s strange definition of empowerment	['Nonprofits & Activism']	1124	1703	45	4.89702510834	v84pD2g3gSk	1905	1412985600	1422546401	93	Khadija Gbla grew up caught between two definitions of what it means to be an “empowered woman.” While her Sierra Leonean mother thought that circumsizing her — and thus stifling her sexual urges — was the ultimate form of empowerment, her culture as a teenager in Australia told her that she deserved pleasure and that what happened to her was called “female genital mutilation.” In a candid and funny talk, she shares what it was like to make her way in a “clitoris-centric society,” and how she works to make sure other women don’t have to figure this out. (Warning: This talk contains hard-to-hear details.)	1120	TEDxCanberra	Khadija Gbla	Khadija Gbla: My mother’s strange definition of empowerment	1	Cross-cultural consultant	My mother’s strange definition of empowerment	1081502
59028	What we're missing in the debate about immigration | Duarte Geraldino	['Nonprofits & Activism']	476	1012	603	3.5065014362299998	2wu28tI9VkM	2545	1496707200	1505851216	17	Between 2008 and 2016, the United States deported more than three million people. What happens to those left behind? Journalist Duarte Geraldino picks up the story of deportation where the state leaves off. Learn more about the wider impact of forced removal as Geraldino explains how the sudden absence of a mother, a local business owner or a high school student ripples outward and wreaks havoc on the relationships that hold our communities together.	476	TED2017	Duarte Geraldino	Duarte Geraldino: What we're missing in the debate about immigration	1	Journalist	What we're missing in the debate about immigration	450430
677736	The new era of positive psychology | Martin Seligman	['Science & Technology']	1422	3494	113	4.8746881485	9FBxfd7DL3E	263	1075680000	1216625280	224	Martin Seligman talks about psychology -- as a field of study and as it works one-on-one with each patient and each practitioner. As it moves beyond a focus on disease, what can modern psychology help us to become?	1422	TED2004	Martin Seligman	Martin Seligman: The new era of positive psychology	1	Psychologist	The new era of positive psychology	4190393
229827	Nicholas Christakis: The hidden influence of social networks	['Science & Technology']	1124	1779	83	4.82169723511	2U-tOghblfE	681	1265932800	1273483440	314	We're all embedded in vast social networks of friends, family, co-workers and more. Nicholas Christakis tracks how a wide variety of traits -- from happiness to obesity -- can spread from person to person, showing how your location in the network might impact your life in ways you don't even know.	1259	TED2010	Nicholas Christakis	Nicholas Christakis: The hidden influence of social networks	1	Physician, social scientist	The hidden influence of social networks	1324929
40059	Trash cart superheroes | Mundano	['Nonprofits & Activism']	326	834	24	4.88811206818	jT8G44XPYW8	1887	1412553600	1419005928	43	"In Brazil, ""catadores"" collect junk and recyclables. But while they provide a vital service that benefits all, they are nearly invisible as they roam the streets. Enter graffiti artist Mundano, a TED Fellow. In a spirited talk, he describes his project ""Pimp My Carroça,"" which has transformed these heroic workers' carts into things of beauty and infused them with a sense of humor. It's a movement that is going global."	322	TEDGlobal 2014	Mundano	Mundano: Trash cart superheroes	1	Graffiti artist + activist	Trash cart superheroes	966645
39974	Joe Madiath: Better toilets, better life	['Science & Technology']	732	698	13	4.92686367035	eD9F5HdyKqU	1901	1413849600	1421942002	33	In rural India, the lack of toilets creates a big, stinking problem. It leads to poor quality water, one of the leading causes of disease in India, and has a disproportionately negative effect on women. Joe Madiath introduces a program to help villagers help themselves, by building clean, protected water and sanitation systems and requiring everyone in the village to collaborate -- with significant benefits that ripple across health, education and even government.	727	TEDGlobal 2014	Joe Madiath	Joe Madiath: Better toilets, better life	1	Social entrepreneur	Better toilets, better life	976621
10632	John La Grou plugs smart power outlets	['Science & Technology']	323	207	15	4.7297296524	3EvQGpQtX8o	465	1233878400	1244509200	172	John La Grou unveils an ingenious new technology that will smarten up the electrical outlets in our homes, using microprocessors and RFID tags. The invention, Safeplug, promises to prevent deadly accidents like house fires -- and to conserve energy.	252	TED2009	John La Grou	John La Grou: A plug for smart power outlets	1	Inventor	A plug for smart power outlets	606042
88455	An interview with the founders of Black Lives Matter | Alicia Garza, Patrisse Cullors, Opal Tometi	['Science & Technology']	966	1480	7130	1.68757259846	tbicAmaXYtM	2334	1477526400	1480434619	99	"Born out of a social media post, the Black Lives Matter movement has sparked discussion about race and inequality across the world. In this spirited conversation with Mia Birdsong, the movement's three founders share what they've learned about leadership and what provides them with hope and inspiration in the face of painful realities. Their advice on how to participate in ensuring freedom for everybody: join something, start something and ""sharpen each other, so that we all can rise."""	965	TEDWomen 2016	Alicia Garza, Patrisse Cullors and Opal Tometi	Alicia Garza, Patrisse Cullors and Opal Tometi: An interview with the founders of Black Lives Matter	4	Writer, activist	An interview with the founders of Black Lives Matter	782276
208175	Mike Matas: A next-generation digital book	['Science & Technology']	275	1266	602	3.7109208107000002	LV-RvzXGH2Y	923	1299024000	1304001240	236	"Software developer Mike Matas demos the first full-length interactive book for the iPad -- with clever, swipeable video and graphics and some very cool data visualizations to play with. The book is ""Our Choice,"" Al Gore's sequel to ""An Inconvenient Truth."""	274	TED2011	Mike Matas	Mike Matas: A next-generation digital book	1	Software engineer	A next-generation digital book	1507048
120418	The dream we haven't dared to dream | Dan Pallotta	['People & Blogs']	716	2736	462	4.42213869095	hxsnKwmW0dk	2199	1455494400	1462373557	64	"What are your dreams? Better yet, what are your broken dreams? Dan Pallotta dreams of a time when we are as excited, curious and scientific about the development of our humanity as we are about the development of our technology. ""What we fear most is that we will be denied the opportunity to fulfill our true potential,"" Pallotta says. ""Imagine living in a world where we simply recognize that deep, existential fear in one another -- and love one another boldly because we know that to be human is to live with that fear."""	716	TED2016	Dan Pallotta	Dan Pallotta: The dream we haven't dared to dream	1	Author, speaker, reformer	The dream we haven't dared to dream	1836233
236429	Peter Singer: The why and how of effective altruism	['Nonprofits & Activism']	1040	3449	271	4.7086019516	Diuv3XZQXyc	1508	1362096000	1369063400	475	If you're lucky enough to live without want, it's a natural impulse to be altruistic to others. But, asks philosopher Peter Singer, what's the most effective way to give? He talks through some surprising thought experiments to help you balance emotion and practicality -- and make the biggest impact with whatever you can share. NOTE: Starting at 0:30, this talk contains 30 seconds of graphic footage.	1039	TED2013	Peter Singer	Peter Singer: The why and how of effective altruism	1	Philosopher, ethicist	The why and how of effective altruism	1533054
111052	I leapt from the stratosphere. Here's how I did it | Alan Eustace	['Science & Technology']	869	1838	54	4.88583517075	c-rWtqConY8	2040	1426550400	1441379683	80	On October 24, 2014, Alan Eustace donned a custom-built, 235-pound spacesuit, attached himself to a weather balloon, and rose above 135,000 feet, from which point he dove to Earth, breaking both the sound barrier and previous records for high-altitude jumps. Hear his story of how -- and why.	868	TED2015	Alan Eustace	Alan Eustace: I leapt from the stratosphere. Here's how I did it	1	Stratospheric explorer	I leapt from the stratosphere. Here's how I did it	1437261
177236	Could We Cure HIV with Lasers? | Patience Mthunzi | TED Talks	['Science & Technology']	265	1477	85	4.782330513	yMWlkJAqKYU	2026	1426636800	1439564669	65	Swallowing pills to get medication is a quick, painless and often not entirely effective way of treating disease. A potentially better way? Lasers. In this passionate talk, TED Fellow Patience Mthunzi explains her idea to use lasers to deliver drugs directly to cells infected with HIV. It's early days yet, but could a cure be on the horizon?	265	TED2015	Patience Mthunzi	Patience Mthunzi: Could we cure HIV with lasers?	1	Laser scientist	Could we cure HIV with lasers?	1203056
327807	Extreme wingsuit flying (The TEDTalk)	['Sports']	797	1010	45	4.8293838501	eXp5QSfXLQU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825995	How to green the world's deserts and reverse climate change | Allan Savory	['Science & Technology']	1340	38923	1348	4.866106987	vpTHi7O66pI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
140834	How computers learn to recognize objects instantly | Joseph Redmon	['Science & Technology']	458	4715	72	4.93983697891	Cgxsv1riJhI	2502	1492992000	1501859800	20	Ten years ago, researchers thought that getting a computer to tell the difference between a cat and a dog would be almost impossible. Today, computer vision systems do it with greater than 99 percent accuracy. How? Joseph Redmon works on the YOLO (You Only Look Once) system, an open-source method of object detection that can identify objects in images and video -- from zebras to stop signs -- with lightning-quick speed. In a remarkable live demo, Redmon shows off this important step forward for applications like self-driving cars, robotics and even cancer detection.	457	TED2017	Joseph Redmon	Joseph Redmon: How computers learn to recognize objects instantly	1	Computer scientist	How computers learn to recognize objects instantly	1164777
39324	Taryn Simon: The stories behind the bloodlines	['People & Blogs']	1079	420	115	4.14018678665	vvhiN_qq6oo	1207	1320883200	1334761478	62	Taryn Simon captures the essence of vast, generation-spanning stories by photographing the descendants of people at the center of the narrative. In this riveting talk she shows a stream of these stories from all over the world, investigating the nature of genealogy and the way our lives are shaped by the interplay of many different forces.	1079	TEDSalon London Fall 2011	Taryn Simon	Taryn Simon: The stories behind the bloodlines	1	Photographer	The stories behind the bloodlines	777180
78537	Carlo Ratti: Architecture that senses and responds	['Science & Technology']	947	681	54	4.70612239838	CijsvAGU6-c	927	1299024000	1304433480	80	With his team at SENSEable City Lab, MIT's Carlo Ratti makes cool things by sensing the data we create. He pulls from passive data sets -- like the calls we make, the garbage we throw away -- to create surprising visualizations of city life. And he and his team create dazzling interactive environments from moving water and flying light, powered by simple gestures caught through sensors.	946	TED2011	Carlo Ratti	Carlo Ratti: Architecture that senses and responds	1	Architect and engineer	Architecture that senses and responds	657251
205921	Scott McCloud: Understanding comics	['Entertainment']	1060	1613	49	4.88206958771	fXYckRgsdjI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71152	How fake news does real harm | Stephanie Busari	['Science & Technology']	387	1568	663	3.81129527092	lwVYaY39YbQ	2436	1486771200	1493046727	53	On April 14, 2014, the terrorist organization Boko Haram kidnapped more than 200 schoolgirls from the town of Chibok, Nigeria. Around the world, the crime became epitomized by the slogan #BringBackOurGirls -- but in Nigeria, government officials called the crime a hoax, confusing and delaying efforts to rescue the girls. In this powerful talk, journalist Stephanie Busari points to the Chibok tragedy to explain the deadly danger of fake news and what we can do to stop it.	386	TEDLagos Ideas Search	Stephanie Busari	Stephanie Busari: How fake news does real harm	1	Journalist	How fake news does real harm	1036236
72080	Jarrett J. Krosoczka: How a boy became an artist	['People & Blogs']	1128	1826	22	4.95238113403	_k0ywFgMpFk	1411	1350000000	1357747468	134	This talk paints the funny and touching story of a little boy who pursued a simple passion: to draw and write stories. With the help of a supporting cast of family and teachers, Jarrett J. Krosoczka tells how he grew up to create beloved children's books.	1128	TEDxHampshireCollege	Jarrett J. Krosoczka	Jarrett J. Krosoczka: How a boy became an artist	1	Author/illustrator	How a boy became an artist	879676
42563	Ethan Zuckerman: How to listen to global voices	['Science & Technology']	1200	464	18	4.85062217712	vXPJVwwEmiM	729	1279065600	1279189320	141	Sure, the web connects the globe, but most of us end up hearing mainly from people just like ourselves. Blogger and technologist Ethan Zuckerman wants to help share the stories of the whole wide world. He talks about clever strategies to open up your Twitter world and read the news in languages you don't even know.	1185	TEDGlobal 2010	Ethan Zuckerman	Ethan Zuckerman: Listening to global voices	1	Blogger, digital visionary	Listening to global voices	694714
149871	Hillel Cooperman: Legos for grownups	['Entertainment']	381	840	204	4.21839094162	KElS5nZD5yc	717	1265932800	1277455860	138	Lego blocks: playtime mainstay for industrious kids, obsession for many (ahem!) mature adults. Hillel Cooperman takes us on a trip through the beloved bricks' colorful, sometimes oddball grownup subculture, featuring CAD, open-source robotics and a little adult behavior.	350	TED2010	Hillel Cooperman	Hillel Cooperman: Legos for grownups	1	Entrepreneur, Lego enthusiast	Legos for grownups	1014201
438583	Daphne Koller: What we're learning from online education	['Education']	1241	6194	123	4.92211484909	U6FvJ6jMGHU	1304	1340668800	1343833364	473	Daphne Koller is enticing top universities to put their most intriguing courses online for free -- not just as a service, but as a way to research how people learn. With Coursera (cofounded by Andrew Ng), each keystroke, quiz, peer-to-peer discussion and self-graded assignment builds an unprecedented pool of data on how knowledge is processed.	1240	TEDGlobal 2012	Daphne Koller	Daphne Koller: What we're learning from online education	1	Educator	What we're learning from online education	2302206
